,RK,Country,Points,Date Rating
63,64,Albania,1372.0,19.09.2019
64,65,Ecuador,1370.0,19.09.2019
65,66,United Arab Emirates,1365.0,19.09.2019
66,67,Honduras,1359.0,19.09.2019
67,68,China PR,1340.0,19.09.2019
68,69,North Macedonia,1339.0,19.09.2019
69,70,Saudi Arabia,1336.0,19.09.2019
70,71,South Africa,1331.0,19.09.2019
71,72,Bolivia,1327.0,19.09.2019
72,72,El Salvador,1327.0,19.09.2019
73,74,Guinea,1325.0,19.09.2019
74,75,Canada,1322.0,19.09.2019
75,76,Curacao,1320.0,19.09.2019
76,77,Panama,1316.0,19.09.2019
77,78,Cape Verde Islands,1315.0,19.09.2019
78,79,Iraq,1314.0,19.09.2019
79,80,Uganda,1305.0,19.09.2019
80,81,Zambia,1299.0,19.09.2019
81,82,Belarus,1294.0,19.09.2019
82,83,Benin,1293.0,19.09.2019
83,84,Oman,1292.0,19.09.2019
84,85,Syria,1280.0,19.09.2019
85,86,Israel,1277.0,19.09.2019
86,86,Haiti,1277.0,19.09.2019
87,88,Uzbekistan,1272.0,19.09.2019
88,88,Gabon,1272.0,19.09.2019
89,90,Congo,1265.0,19.09.2019
90,91,Georgia,1264.0,19.09.2019
91,92,Cyprus,1261.0,19.09.2019
92,93,Luxembourg,1255.0,19.09.2019
93,94,Lebanon,1253.0,19.09.2019
94,95,Madagascar,1249.0,19.09.2019
95,96,Armenia,1242.0,19.09.2019
96,97,Kyrgyz Republic,1237.0,19.09.2019
97,98,Jordan,1235.0,19.09.2019
98,99,Vietnam,1231.0,19.09.2019
99,100,Trinidad and Tobago,1226.0,19.09.2019
100,101,Palestine,1223.0,19.09.2019
101,102,Estonia,1212.0,19.09.2019
102,102,Libya,1212.0,19.09.2019
103,104,India,1207.0,19.09.2019
104,105,Mauritania,1206.0,19.09.2019
105,105,Bahrain,1206.0,19.09.2019
106,107,Niger,1201.0,19.09.2019
107,107,Kenya,1201.0,19.09.2019
108,109,Faroe Islands,1191.0,19.09.2019
109,109,Azerbaijan,1191.0,19.09.2019
110,111,Central African Republic,1184.0,19.09.2019
111,112,Mozambique,1181.0,19.09.2019
112,113,Korea DPR,1176.0,19.09.2019
113,114,Thailand,1175.0,19.09.2019
114,115,Tajikistan,1174.0,19.09.2019
115,116,Kazakhstan,1169.0,19.09.2019
116,117,Sierra Leone,1167.0,19.09.2019
117,118,Zimbabwe,1165.0,19.09.2019
118,119,Kosovo,1164.0,19.09.2019
119,120,Namibia,1162.0,19.09.2019
120,121,Angola,1161.0,19.09.2019
121,122,New Zealand,1157.0,19.09.2019
122,123,Guinea-Bissau,1155.0,19.09.2019
123,124,Togo,1140.0,19.09.2019
124,124,Malawi,1140.0,19.09.2019
125,126,Antigua and Barbuda,1137.0,19.09.2019
126,127,Philippines,1130.0,19.09.2019
127,128,Sudan,1111.0,19.09.2019
128,129,Chinese Taipei,1107.0,19.09.2019
129,130,Rwanda,1104.0,19.09.2019
130,131,Turkmenistan,1094.0,19.09.2019
131,131,Lithuania,1094.0,19.09.2019
132,133,Guatemala,1088.0,19.09.2019
133,134,Equatorial Guinea,1084.0,19.09.2019
134,135,Tanzania,1083.0,19.09.2019
135,136,St. Kitts and Nevis,1081.0,19.09.2019
136,137,Yemen,1078.0,19.09.2019
137,137,Lesotho,1078.0,19.09.2019
138,139,Latvia,1075.0,19.09.2019
139,139,Andorra,1075.0,19.09.2019
140,141,Solomon Islands,1073.0,19.09.2019
141,142,Suriname,1069.0,19.09.2019
142,143,Hong Kong,1068.0,19.09.2019
143,144,Burundi,1065.0,19.09.2019
144,145,Myanmar,1064.0,19.09.2019
145,146,Afghanistan,1062.0,19.09.2019
146,147,Comoros,1060.0,19.09.2019
147,148,Botswana,1059.0,19.09.2019
148,148,Nicaragua,1059.0,19.09.2019
149,150,Eswatini,1055.0,19.09.2019
150,151,Ethiopia,1054.0,19.09.2019
151,152,Liberia,1053.0,19.09.2019
152,153,Maldives,1047.0,19.09.2019
153,154,New Caledonia,1035.0,19.09.2019
154,155,Dominican Republic,1032.0,19.09.2019
155,156,Kuwait,1029.0,19.09.2019
156,157,Singapore,1019.0,19.09.2019
157,158,Malaysia,1015.0,19.09.2019
158,159,Tahiti,1014.0,19.09.2019
159,160,Grenada,1001.0,19.09.2019
160,161,Nepal,999.0,19.09.2019
161,161,Mauritius,999.0,19.09.2019
162,163,Fiji,996.0,19.09.2019
163,163,Vanuatu,996.0,19.09.2019
164,165,Papua New Guinea,991.0,19.09.2019
165,166,Gambia,988.0,19.09.2019
166,167,Bermuda,987.0,19.09.2019
167,167,Indonesia,987.0,19.09.2019
168,169,Cambodia,982.0,19.09.2019
169,170,Barbados,981.0,19.09.2019
170,170,Belize,981.0,19.09.2019
171,172,Moldova,978.0,19.09.2019
172,173,South Sudan,977.0,19.09.2019
173,174,St. Vincent and the Grenadines,969.0,19.09.2019
174,174,St. Lucia,969.0,19.09.2019
175,176,Guyana,960.0,19.09.2019
176,177,Chad,950.0,19.09.2019
177,178,Cuba,940.0,19.09.2019
178,179,Malta,933.0,19.09.2019
179,180,Dominica,932.0,19.09.2019
180,181,Puerto Rico,929.0,19.09.2019
181,182,Liechtenstein,928.0,19.09.2019
182,183,Mongolia,923.0,19.09.2019
183,184,Macau,922.0,19.09.2019
184,185,Bhutan,916.0,19.09.2019
185,186,Djibouti,913.0,19.09.2019
186,187,Laos,912.0,19.09.2019
187,187,Bangladesh,912.0,19.09.2019
188,187,Montserrat,912.0,19.09.2019
189,190,Sao Tome e Principe,905.0,19.09.2019
190,191,Brunei Darussalam,904.0,19.09.2019
191,192,American Samoa,900.0,19.09.2019
192,193,Cayman Islands,895.0,19.09.2019
193,194,Samoa,894.0,19.09.2019
194,195,Guam,890.0,19.09.2019
195,195,Aruba,890.0,19.09.2019
196,197,Gibraltar,889.0,19.09.2019
197,198,Seychelles,888.0,19.09.2019
198,199,Timor-Leste,879.0,19.09.2019
199,199,Somalia,879.0,19.09.2019
200,201,US Virgin Islands,875.0,19.09.2019
201,202,Sri Lanka,872.0,19.09.2019
202,203,British Virgin Islands,867.0,19.09.2019
203,203,Pakistan,867.0,19.09.2019
204,205,Tonga,862.0,19.09.2019
205,205,Turks and Caicos Islands,862.0,19.09.2019
206,207,Eritrea,856.0,19.09.2019
207,208,Bahamas,855.0,19.09.2019
208,209,Anguilla,849.0,19.09.2019
209,210,San Marino,835.0,19.09.2019
0,1,Belgium,1755.0,24.10.2019
1,2,France,1726.0,24.10.2019
2,3,Brazil,1715.0,24.10.2019
3,4,England,1651.0,24.10.2019
4,5,Uruguay,1642.0,24.10.2019
5,6,Portugal,1632.0,24.10.2019
6,7,Croatia,1631.0,24.10.2019
7,8,Spain,1625.0,24.10.2019
8,9,Argentina,1617.0,24.10.2019
9,10,Colombia,1615.0,24.10.2019
10,11,Mexico,1613.0,24.10.2019
11,12,Netherlands,1602.0,24.10.2019
12,13,Switzerland,1601.0,24.10.2019
13,14,Denmark,1599.0,24.10.2019
14,15,Italy,1593.0,24.10.2019
15,16,Germany,1586.0,24.10.2019
16,17,Chile,1579.0,24.10.2019
17,18,Sweden,1563.0,24.10.2019
18,19,Peru,1548.0,24.10.2019
19,20,Senegal,1546.0,24.10.2019
20,21,Poland,1544.0,24.10.2019
21,22,Ukraine,1536.0,24.10.2019
22,23,USA,1530.0,24.10.2019
23,24,Wales,1524.0,24.10.2019
24,25,Austria,1520.0,24.10.2019
25,26,Venezuela,1512.0,24.10.2019
26,27,IR Iran,1505.0,24.10.2019
27,28,Japan,1498.0,24.10.2019
28,29,Tunisia,1495.0,24.10.2019
29,29,Romania,1495.0,24.10.2019
30,31,Slovakia,1493.0,24.10.2019
31,32,Turkey,1490.0,24.10.2019
32,33,Serbia,1485.0,24.10.2019
33,34,Northern Ireland,1483.0,24.10.2019
34,35,Nigeria,1481.0,24.10.2019
35,36,Republic of Ireland,1480.0,24.10.2019
36,37,Russia,1474.0,24.10.2019
37,38,Algeria,1469.0,24.10.2019
38,39,Korea Republic,1466.0,24.10.2019
39,40,Iceland,1460.0,24.10.2019
40,41,Paraguay,1458.0,24.10.2019
41,42,Morocco,1457.0,24.10.2019
42,43,Czech Republic,1454.0,24.10.2019
43,44,Australia,1450.0,24.10.2019
44,45,Norway,1441.0,24.10.2019
45,45,Jamaica,1441.0,24.10.2019
46,47,Costa Rica,1436.0,24.10.2019
47,48,Bosnia and Herzegovina,1435.0,24.10.2019
48,49,Egypt,1433.0,24.10.2019
49,50,Hungary,1429.0,24.10.2019
50,51,Ghana,1426.0,24.10.2019
51,52,Cameroon,1409.0,24.10.2019
52,53,Scotland,1406.0,24.10.2019
53,54,Congo DR,1399.0,24.10.2019
54,55,Finland,1395.0,24.10.2019
55,56,Côte d'Ivoire,1392.0,24.10.2019
56,57,Qatar,1391.0,24.10.2019
57,58,Greece,1388.0,24.10.2019
58,59,Mali,1386.0,24.10.2019
59,60,Burkina Faso,1378.0,24.10.2019
60,61,Bulgaria,1371.0,24.10.2019
61,61,Montenegro,1371.0,24.10.2019
62,63,Honduras,1368.0,24.10.2019
63,63,Ecuador,1368.0,24.10.2019
64,65,Slovenia,1367.0,24.10.2019
65,65,Albania,1367.0,24.10.2019
66,67,United Arab Emirates,1353.0,24.10.2019
67,68,North Macedonia,1344.0,24.10.2019
68,69,Canada,1339.0,24.10.2019
69,69,Saudi Arabia,1339.0,24.10.2019
70,69,China PR,1339.0,24.10.2019
71,72,South Africa,1337.0,24.10.2019
72,73,El Salvador,1336.0,24.10.2019
73,74,Iraq,1327.0,24.10.2019
74,75,Bolivia,1324.0,24.10.2019
75,76,Curacao,1323.0,24.10.2019
76,77,Cape Verde Islands,1319.0,24.10.2019
77,78,Guinea,1317.0,24.10.2019
78,79,Uganda,1311.0,24.10.2019
79,80,Panama,1310.0,24.10.2019
80,81,Zambia,1299.0,24.10.2019
81,82,Benin,1293.0,24.10.2019
82,83,Syria,1292.0,24.10.2019
83,84,Oman,1289.0,24.10.2019
84,85,Uzbekistan,1287.0,24.10.2019
85,86,Belarus,1286.0,24.10.2019
86,87,Gabon,1285.0,24.10.2019
87,88,Haiti,1281.0,24.10.2019
88,89,Israel,1278.0,24.10.2019
89,90,Georgia,1274.0,24.10.2019
90,91,Lebanon,1266.0,24.10.2019
91,92,Congo,1265.0,24.10.2019
92,93,Cyprus,1263.0,24.10.2019
93,94,Kyrgyz Republic,1252.0,24.10.2019
94,95,Madagascar,1249.0,24.10.2019
95,96,Luxembourg,1248.0,24.10.2019
96,97,Vietnam,1245.0,24.10.2019
97,98,Jordan,1236.0,24.10.2019
98,99,Armenia,1226.0,24.10.2019
99,99,Palestine,1226.0,24.10.2019
100,101,Bahrain,1220.0,24.10.2019
101,102,Trinidad and Tobago,1213.0,24.10.2019
102,103,Libya,1211.0,24.10.2019
103,104,Estonia,1209.0,24.10.2019
104,105,Mauritania,1205.0,24.10.2019
105,106,India,1201.0,24.10.2019
106,107,Niger,1198.0,24.10.2019
107,108,Kenya,1195.0,24.10.2019
108,109,Thailand,1193.0,24.10.2019
109,110,Faroe Islands,1192.0,24.10.2019
110,111,Azerbaijan,1189.0,24.10.2019
111,112,Central African Republic,1186.0,24.10.2019
112,112,Mozambique,1186.0,24.10.2019
113,114,Kosovo,1184.0,24.10.2019
114,115,Korea DPR,1182.0,24.10.2019
115,116,Tajikistan,1168.0,24.10.2019
116,117,Sierra Leone,1167.0,24.10.2019
117,117,Zimbabwe,1167.0,24.10.2019
118,119,Namibia,1163.0,24.10.2019
119,120,Angola,1161.0,24.10.2019
120,121,New Zealand,1157.0,24.10.2019
121,121,Kazakhstan,1157.0,24.10.2019
122,123,Guinea-Bissau,1155.0,24.10.2019
123,124,Malawi,1140.0,24.10.2019
124,124,Togo,1140.0,24.10.2019
125,126,Philippines,1134.0,24.10.2019
126,127,Antigua and Barbuda,1129.0,24.10.2019
127,128,Sudan,1111.0,24.10.2019
128,129,Rwanda,1106.0,24.10.2019
129,130,Chinese Taipei,1102.0,24.10.2019
130,131,Guatemala,1094.0,24.10.2019
131,132,Lithuania,1086.0,24.10.2019
132,133,Turkmenistan,1084.0,24.10.2019
133,133,Tanzania,1084.0,24.10.2019
134,135,Equatorial Guinea,1083.0,24.10.2019
135,136,Andorra,1080.0,24.10.2019
136,137,Nicaragua,1077.0,24.10.2019
137,138,Lesotho,1076.0,24.10.2019
138,138,St. Kitts and Nevis,1076.0,24.10.2019
139,140,Solomon Islands,1073.0,24.10.2019
140,141,Yemen,1070.0,24.10.2019
141,142,Comoros,1067.0,24.10.2019
142,143,Latvia,1063.0,24.10.2019
143,143,Burundi,1063.0,24.10.2019
144,145,Hong Kong,1061.0,24.10.2019
145,146,Botswana,1057.0,24.10.2019
146,147,Myanmar,1055.0,24.10.2019
147,147,Eswatini,1055.0,24.10.2019
148,149,Afghanistan,1054.0,24.10.2019
149,150,Suriname,1052.0,24.10.2019
150,151,Ethiopia,1049.0,24.10.2019
151,152,Liberia,1047.0,24.10.2019
152,153,Dominican Republic,1040.0,24.10.2019
153,154,Maldives,1039.0,24.10.2019
154,155,New Caledonia,1035.0,24.10.2019
155,156,Kuwait,1034.0,24.10.2019
156,157,Tahiti,1014.0,24.10.2019
157,158,Malaysia,1009.0,24.10.2019
158,159,Singapore,1008.0,24.10.2019
159,160,Barbados,1001.0,24.10.2019
160,160,Grenada,1001.0,24.10.2019
161,162,South Sudan,997.0,24.10.2019
162,163,Fiji,996.0,24.10.2019
163,163,Vanuatu,996.0,24.10.2019
164,165,Papua New Guinea,991.0,24.10.2019
165,166,Gambia,990.0,24.10.2019
166,167,Nepal,988.0,24.10.2019
167,168,Belize,986.0,24.10.2019
168,168,St. Vincent and the Grenadines,986.0,24.10.2019
169,168,Bermuda,986.0,24.10.2019
170,171,Indonesia,975.0,24.10.2019
171,172,Cambodia,974.0,24.10.2019
172,173,Mauritius,970.0,24.10.2019
173,174,Guyana,969.0,24.10.2019
174,175,Moldova,963.0,24.10.2019
175,176,Chad,955.0,24.10.2019
176,177,St. Lucia,953.0,24.10.2019
177,178,Puerto Rico,940.0,24.10.2019
178,179,Cuba,938.0,24.10.2019
179,180,Sao Tome e Principe,934.0,24.10.2019
180,181,Liechtenstein,933.0,24.10.2019
181,182,Malta,924.0,24.10.2019
182,183,Macau,922.0,24.10.2019
183,184,Bangladesh,920.0,24.10.2019
184,185,Djibouti,916.0,24.10.2019
185,186,Mongolia,915.0,24.10.2019
186,187,Dominica,913.0,24.10.2019
187,188,Laos,912.0,24.10.2019
188,189,Bhutan,911.0,24.10.2019
189,189,Montserrat,911.0,24.10.2019
190,191,Brunei Darussalam,904.0,24.10.2019
191,192,American Samoa,900.0,24.10.2019
192,193,Cayman Islands,895.0,24.10.2019
193,194,Samoa,894.0,24.10.2019
194,195,Aruba,885.0,24.10.2019
195,196,Guam,882.0,24.10.2019
196,196,Gibraltar,882.0,24.10.2019
197,198,Somalia,879.0,24.10.2019
198,198,Timor-Leste,879.0,24.10.2019
199,200,Seychelles,868.0,24.10.2019
200,201,Bahamas,867.0,24.10.2019
201,201,Pakistan,867.0,24.10.2019
202,203,Sri Lanka,864.0,24.10.2019
203,204,Tonga,862.0,24.10.2019
204,204,Turks and Caicos Islands,862.0,24.10.2019
205,206,Eritrea,856.0,24.10.2019
206,206,US Virgin Islands,856.0,24.10.2019
207,208,British Virgin Islands,854.0,24.10.2019
208,209,San Marino,831.0,24.10.2019
209,209,Anguilla,831.0,24.10.2019
0,1,Belgium,1765.0,28.11.2019
1,2,France,1733.0,28.11.2019
2,3,Brazil,1712.0,28.11.2019
3,4,England,1661.0,28.11.2019
4,5,Uruguay,1645.0,28.11.2019
5,6,Croatia,1642.0,28.11.2019
6,7,Portugal,1639.0,28.11.2019
7,8,Spain,1636.0,28.11.2019
8,9,Argentina,1623.0,28.11.2019
9,10,Colombia,1622.0,28.11.2019
10,11,Mexico,1621.0,28.11.2019
11,12,Switzerland,1608.0,28.11.2019
12,13,Italy,1607.0,28.11.2019
13,14,Netherlands,1604.0,28.11.2019
14,15,Germany,1602.0,28.11.2019
15,16,Denmark,1598.0,28.11.2019
16,17,Chile,1579.0,28.11.2019
17,17,Sweden,1579.0,28.11.2019
18,19,Poland,1559.0,28.11.2019
19,20,Senegal,1555.0,28.11.2019
20,21,Peru,1544.0,28.11.2019
21,22,USA,1540.0,28.11.2019
22,22,Wales,1540.0,28.11.2019
23,24,Ukraine,1537.0,28.11.2019
24,25,Venezuela,1517.0,28.11.2019
25,26,Austria,1507.0,28.11.2019
26,27,Tunisia,1506.0,28.11.2019
27,28,Japan,1500.0,28.11.2019
28,29,Turkey,1494.0,28.11.2019
29,29,Serbia,1494.0,28.11.2019
30,31,Nigeria,1493.0,28.11.2019
31,32,Slovakia,1490.0,28.11.2019
32,33,IR Iran,1489.0,28.11.2019
33,34,Republic of Ireland,1486.0,28.11.2019
34,35,Algeria,1482.0,28.11.2019
35,36,Northern Ireland,1476.0,28.11.2019
36,37,Romania,1475.0,28.11.2019
37,38,Russia,1470.0,28.11.2019
38,39,Iceland,1464.0,28.11.2019
39,40,Paraguay,1461.0,28.11.2019
40,41,Korea Republic,1459.0,28.11.2019
41,42,Australia,1457.0,28.11.2019
42,43,Morocco,1456.0,28.11.2019
43,44,Norway,1451.0,28.11.2019
44,45,Czech Republic,1446.0,28.11.2019
45,46,Costa Rica,1442.0,28.11.2019
46,47,Ghana,1439.0,28.11.2019
47,48,Jamaica,1437.0,28.11.2019
48,49,Bosnia and Herzegovina,1430.0,28.11.2019
49,50,Scotland,1422.0,28.11.2019
50,51,Egypt,1420.0,28.11.2019
51,52,Hungary,1416.0,28.11.2019
52,53,Cameroon,1413.0,28.11.2019
53,54,Greece,1409.0,28.11.2019
54,55,Qatar,1398.0,28.11.2019
55,56,Mali,1389.0,28.11.2019
56,56,Congo DR,1389.0,28.11.2019
57,58,Finland,1386.0,28.11.2019
58,59,Bulgaria,1381.0,28.11.2019
59,59,Burkina Faso,1381.0,28.11.2019
60,61,Côte d'Ivoire,1380.0,28.11.2019
61,62,Honduras,1377.0,28.11.2019
62,63,Ecuador,1368.0,28.11.2019
63,64,Montenegro,1365.0,28.11.2019
64,64,Slovenia,1365.0,28.11.2019
65,66,Albania,1356.0,28.11.2019
66,67,Saudi Arabia,1351.0,28.11.2019
67,68,North Macedonia,1347.0,28.11.2019
68,69,El Salvador,1346.0,28.11.2019
69,70,Iraq,1340.0,28.11.2019
70,71,United Arab Emirates,1338.0,28.11.2019
71,72,South Africa,1334.0,28.11.2019
72,73,Canada,1331.0,28.11.2019
73,74,Guinea,1328.0,28.11.2019
74,75,China PR,1325.0,28.11.2019
75,76,Bolivia,1324.0,28.11.2019
76,77,Uganda,1321.0,28.11.2019
77,78,Cabo Verde,1318.0,28.11.2019
78,79,Syria,1314.0,28.11.2019
79,80,Curaçao,1313.0,28.11.2019
80,81,Panama,1304.0,28.11.2019
81,81,Oman,1304.0,28.11.2019
82,83,Gabon,1297.0,28.11.2019
83,84,Benin,1295.0,28.11.2019
84,85,Uzbekistan,1289.0,28.11.2019
85,86,Haiti,1285.0,28.11.2019
86,87,Belarus,1280.0,28.11.2019
87,88,Zambia,1277.0,28.11.2019
88,89,Congo,1269.0,28.11.2019
89,89,Lebanon,1269.0,28.11.2019
90,91,Madagascar,1267.0,28.11.2019
91,91,Georgia,1267.0,28.11.2019
92,93,Israel,1260.0,28.11.2019
93,94,Vietnam,1258.0,28.11.2019
94,95,Cyprus,1251.0,28.11.2019
95,96,Kyrgyz Republic,1240.0,28.11.2019
96,97,Jordan,1238.0,28.11.2019
97,98,Luxembourg,1236.0,28.11.2019
98,99,Mauritania,1223.0,28.11.2019
99,100,Bahrain,1219.0,28.11.2019
100,101,Libya,1215.0,28.11.2019
101,102,Armenia,1213.0,28.11.2019
102,103,Estonia,1202.0,28.11.2019
103,104,Trinidad and Tobago,1201.0,28.11.2019
104,105,Mozambique,1200.0,28.11.2019
105,106,Palestine,1199.0,28.11.2019
106,106,Kenya,1199.0,28.11.2019
107,108,India,1187.0,28.11.2019
108,109,Central African Republic,1184.0,28.11.2019
109,110,Faroe Islands,1181.0,28.11.2019
110,111,Zimbabwe,1180.0,28.11.2019
111,112,Niger,1179.0,28.11.2019
112,113,Thailand,1178.0,28.11.2019
113,114,Azerbaijan,1177.0,28.11.2019
114,115,Kosovo,1174.0,28.11.2019
115,116,Korea DPR,1170.0,28.11.2019
116,117,Namibia,1160.0,28.11.2019
117,118,Kazakhstan,1155.0,28.11.2019
118,118,Sierra Leone,1155.0,28.11.2019
119,118,Guinea-Bissau,1155.0,28.11.2019
120,121,Tajikistan,1152.0,28.11.2019
121,122,New Zealand,1149.0,28.11.2019
122,123,Malawi,1141.0,28.11.2019
123,124,Angola,1136.0,28.11.2019
124,124,Philippines,1136.0,28.11.2019
125,126,Antigua and Barbuda,1127.0,28.11.2019
126,126,Togo,1127.0,28.11.2019
127,128,Sudan,1112.0,28.11.2019
128,129,Turkmenistan,1107.0,28.11.2019
129,130,Guatemala,1106.0,28.11.2019
130,131,Rwanda,1089.0,28.11.2019
131,131,Lithuania,1089.0,28.11.2019
132,133,Comoros,1088.0,28.11.2019
133,134,Tanzania,1086.0,28.11.2019
134,135,Andorra,1082.0,28.11.2019
135,136,Myanmar,1081.0,28.11.2019
136,137,Latvia,1079.0,28.11.2019
137,138,Chinese Taipei,1078.0,28.11.2019
138,139,Hong Kong,1075.0,28.11.2019
139,140,Lesotho,1074.0,28.11.2019
140,140,St. Kitts and Nevis,1074.0,28.11.2019
141,142,Solomon Islands,1073.0,28.11.2019
142,142,Suriname,1073.0,28.11.2019
143,144,Yemen,1072.0,28.11.2019
144,145,Equatorial Guinea,1066.0,28.11.2019
145,146,Ethiopia,1061.0,28.11.2019
146,147,Kuwait,1059.0,28.11.2019
147,148,Botswana,1055.0,28.11.2019
148,149,Afghanistan,1052.0,28.11.2019
149,150,Nicaragua,1050.0,28.11.2019
150,151,Burundi,1049.0,28.11.2019
151,152,Liberia,1047.0,28.11.2019
152,153,Eswatini,1042.0,28.11.2019
153,154,Malaysia,1040.0,28.11.2019
154,155,Maldives,1038.0,28.11.2019
155,156,New Caledonia,1035.0,28.11.2019
156,157,Singapore,1020.0,28.11.2019
157,158,Dominican Republic,1019.0,28.11.2019
158,159,Gambia,1015.0,28.11.2019
159,159,Grenada,1015.0,28.11.2019
160,161,Tahiti,1014.0,28.11.2019
161,162,Barbados,1011.0,28.11.2019
162,163,Fiji,996.0,28.11.2019
163,163,Vanuatu,996.0,28.11.2019
164,165,Papua New Guinea,991.0,28.11.2019
165,166,Guyana,988.0,28.11.2019
166,167,St. Vincent and the Grenadines,986.0,28.11.2019
167,168,Bermuda,984.0,28.11.2019
168,169,South Sudan,983.0,28.11.2019
169,170,Nepal,974.0,28.11.2019
170,170,Belize,974.0,28.11.2019
171,172,Mauritius,968.0,28.11.2019
172,173,Indonesia,964.0,28.11.2019
173,173,Cambodia,964.0,28.11.2019
174,175,Moldova,959.0,28.11.2019
175,176,St. Lucia,953.0,28.11.2019
176,177,Chad,943.0,28.11.2019
177,178,Puerto Rico,941.0,28.11.2019
178,179,Cuba,936.0,28.11.2019
179,180,Liechtenstein,926.0,28.11.2019
180,181,São Tomé and Príncipe,923.0,28.11.2019
181,182,Macau,922.0,28.11.2019
182,183,Montserrat,921.0,28.11.2019
183,184,Malta,919.0,28.11.2019
184,184,Djibouti,919.0,28.11.2019
185,184,Dominica,919.0,28.11.2019
186,187,Bangladesh,915.0,28.11.2019
187,188,Laos,912.0,28.11.2019
188,189,Bhutan,911.0,28.11.2019
189,190,Mongolia,906.0,28.11.2019
190,191,Brunei Darussalam,904.0,28.11.2019
191,192,American Samoa,900.0,28.11.2019
192,193,Cayman Islands,897.0,28.11.2019
193,194,Samoa,894.0,28.11.2019
194,195,Bahamas,880.0,28.11.2019
195,196,Somalia,879.0,28.11.2019
196,196,Gibraltar,879.0,28.11.2019
197,196,Timor-Leste,879.0,28.11.2019
198,199,Guam,873.0,28.11.2019
199,200,Seychelles,868.0,28.11.2019
200,201,Aruba,867.0,28.11.2019
201,201,Pakistan,867.0,28.11.2019
202,203,Tonga,862.0,28.11.2019
203,203,Turks and Caicos Islands,862.0,28.11.2019
204,205,Sri Lanka,856.0,28.11.2019
205,205,Eritrea,856.0,28.11.2019
206,207,US Virgin Islands,844.0,28.11.2019
207,208,British Virgin Islands,842.0,28.11.2019
208,209,San Marino,824.0,28.11.2019
209,210,Anguilla,821.0,28.11.2019
0,1,Belgium,1765.0,19.12.2019
1,2,France,1733.0,19.12.2019
2,3,Brazil,1712.0,19.12.2019
3,4,England,1661.0,19.12.2019
4,5,Uruguay,1645.0,19.12.2019
5,6,Croatia,1642.0,19.12.2019
6,7,Portugal,1639.0,19.12.2019
7,8,Spain,1636.0,19.12.2019
8,9,Argentina,1623.0,19.12.2019
9,10,Colombia,1622.0,19.12.2019
10,11,Mexico,1621.0,19.12.2019
11,12,Switzerland,1608.0,19.12.2019
12,13,Italy,1607.0,19.12.2019
13,14,Netherlands,1604.0,19.12.2019
14,15,Germany,1602.0,19.12.2019
15,16,Denmark,1598.0,19.12.2019
16,17,Sweden,1579.0,19.12.2019
17,17,Chile,1579.0,19.12.2019
18,19,Poland,1559.0,19.12.2019
19,20,Senegal,1555.0,19.12.2019
20,21,Peru,1544.0,19.12.2019
21,22,USA,1540.0,19.12.2019
22,22,Wales,1540.0,19.12.2019
23,24,Ukraine,1537.0,19.12.2019
24,25,Venezuela,1517.0,19.12.2019
25,26,Austria,1507.0,19.12.2019
26,27,Tunisia,1506.0,19.12.2019
27,28,Japan,1503.0,19.12.2019
28,29,Turkey,1494.0,19.12.2019
29,29,Serbia,1494.0,19.12.2019
30,31,Nigeria,1493.0,19.12.2019
31,32,Slovakia,1490.0,19.12.2019
32,33,IR Iran,1489.0,19.12.2019
33,34,Republic of Ireland,1486.0,19.12.2019
34,35,Algeria,1482.0,19.12.2019
35,36,Northern Ireland,1476.0,19.12.2019
36,37,Romania,1475.0,19.12.2019
37,38,Russia,1470.0,19.12.2019
38,39,Iceland,1464.0,19.12.2019
39,40,Korea Republic,1461.0,19.12.2019
40,40,Paraguay,1461.0,19.12.2019
41,42,Australia,1457.0,19.12.2019
42,43,Morocco,1456.0,19.12.2019
43,44,Norway,1451.0,19.12.2019
44,45,Czech Republic,1446.0,19.12.2019
45,46,Costa Rica,1442.0,19.12.2019
46,47,Ghana,1439.0,19.12.2019
47,48,Jamaica,1437.0,19.12.2019
48,49,Bosnia and Herzegovina,1430.0,19.12.2019
49,50,Scotland,1422.0,19.12.2019
50,51,Egypt,1420.0,19.12.2019
51,52,Hungary,1416.0,19.12.2019
52,53,Cameroon,1413.0,19.12.2019
53,54,Greece,1409.0,19.12.2019
54,55,Qatar,1396.0,19.12.2019
55,56,Mali,1389.0,19.12.2019
56,56,Congo DR,1389.0,19.12.2019
57,58,Finland,1386.0,19.12.2019
58,59,Bulgaria,1381.0,19.12.2019
59,59,Burkina Faso,1381.0,19.12.2019
60,61,Côte d'Ivoire,1380.0,19.12.2019
61,62,Honduras,1377.0,19.12.2019
62,63,Ecuador,1368.0,19.12.2019
63,64,Montenegro,1365.0,19.12.2019
64,64,Slovenia,1365.0,19.12.2019
65,66,Albania,1356.0,19.12.2019
66,67,Saudi Arabia,1351.0,19.12.2019
67,68,North Macedonia,1347.0,19.12.2019
68,69,El Salvador,1346.0,19.12.2019
69,70,Iraq,1344.0,19.12.2019
70,71,South Africa,1334.0,19.12.2019
71,71,United Arab Emirates,1334.0,19.12.2019
72,73,Canada,1331.0,19.12.2019
73,74,Guinea,1328.0,19.12.2019
74,75,Bolivia,1324.0,19.12.2019
75,76,China PR,1322.0,19.12.2019
76,77,Uganda,1321.0,19.12.2019
